image_id,algorithm,W,H,S_raw,S_encoded,CR,saving_percent,bpp,T_enc,T_decode,T_total,PeakRSS,PeakRSS_additional,PSNR,SSIM,lossless_exact
915,Huffman,384,512,589824,570061,1.0346682197168373,3.350660536024308,23.195841471354168,0.03942395299964119,0.12163650099955703,0.16106045399919822,258764,0,inf,1.0,True
915,LZW,384,512,589824,607466,0.9709580453885485,-2.991061740451384,24.717854817708332,0.005693488999895635,0.0027152929997100728,0.008408781999605708,258764,0,inf,1.0,True
915,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10806747100014036,1.6648529030007921,1.7729203740009325,258764,0,34.84759465858056,0.981836358286624,False
915,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.1187304260001838,1.1956018740002037,1.3143323000003875,258764,0,32.77692080379573,0.9221966656927926,False
916,JPEG,384,512,589824,56064,10.520547945205479,90.49479166666666,2.28125,0.000998132999484369,0.0012368949992378475,0.0022350279987222166,258764,0,31.693451329183368,0.9182562097851085,False
916,Huffman,384,512,589824,574795,1.0261467131760018,2.548048231336808,23.388468424479168,0.040779422000014165,0.11747884999931557,0.15825827199932974,258764,0,inf,1.0,True
916,LZW,384,512,589824,624704,0.9441655568077041,-5.913628472222232,25.419270833333332,0.005712055000003602,0.0027795870000772993,0.008491642000080901,258764,0,inf,1.0,True
916,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11137561500072479,1.5425186519996714,1.6538942670003962,258764,0,35.11200389007173,0.9831307288484342,False
916,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11518820899982529,1.700043884000479,1.8152320930003043,258764,0,31.33868269600491,0.9088151942308788,False
917,JPEG,512,384,589824,47315,12.465898763605622,91.97811550564236,1.9252522786458333,0.0010619900003803195,0.001093639999453444,0.0021556299998337636,258764,0,32.82255326091916,0.9510125908979705,False
917,Huffman,512,384,589824,577004,1.0222182168581153,2.173529730902779,23.478352864583332,0.04135696100001951,0.11390827100058232,0.15526523200060183,258764,0,inf,1.0,True
917,LZW,512,384,589824,494299,1.19325347613489,16.195509168836807,20.113077799479168,0.005378826000196568,0.0027056219996666186,0.008084447999863187,258764,0,inf,1.0,True
917,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10898057899976266,1.354485939999904,1.4634665189996667,258764,0,34.887952674177434,0.9856393582517414,False
917,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11569299599977967,1.4027454300003228,1.5184384260001025,258764,0,31.407576413417807,0.9344230596170057,False
918,JPEG,384,512,589824,25760,22.89689440993789,95.63259548611111,1.0481770833333333,0.0009429040001123212,0.0009098049995373003,0.0018527089996496215,258764,0,36.85543584254148,0.9524321317452236,False
918,Huffman,384,512,589824,529527,1.1138695477284444,10.222880045572913,21.5465087890625,0.03868137300014496,0.10630009800024709,0.14498147100039205,258764,0,inf,1.0,True
918,LZW,384,512,589824,443632,1.3295343888628413,24.78569878472222,18.051432291666668,0.005356326000764966,0.0026198539999313653,0.007976180000696331,258764,0,inf,1.0,True
918,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10689282099974662,0.7611254479998024,0.868018268999549,258764,0,34.59188321028756,0.9860339552896402,False
918,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11303493200011872,0.6342880470001546,0.7473229790002733,258764,0,31.751303512246565,0.8737059331891119,False
919,JPEG,384,512,589824,27480,21.463755458515283,95.34098307291666,1.1181640625,0.0009065770000233897,0.00093010199998389,0.0018366790000072797,258764,0,35.810570729787685,0.9527301531027405,False
919,Huffman,384,512,589824,568983,1.0366285108693933,3.533426920572913,23.1519775390625,0.04011711099974491,0.11386893100007,0.15398604199981492,258764,0,inf,1.0,True
919,LZW,384,512,589824,452309,1.3040288829096922,23.31458197699653,18.404500325520832,0.005488914999659755,0.002958947000479384,0.008447862000139139,258764,0,inf,1.0,True
919,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10904357400067966,1.0832846819994302,1.1923282560001098,258764,0,35.42244799487266,0.9816016649634106,False
919,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11808973600000172,0.836962229999699,0.9550519659997008,258764,0,32.21959552329649,0.9016792611120316,False
92,JPEG,512,384,589824,55116,10.701502286087525,90.655517578125,2.24267578125,0.0010855110003831214,0.001223793000463047,0.0023093040008461685,258764,0,30.8193702092835,0.8876223911150568,False
92,Huffman,512,384,589824,556226,1.0604035050501055,5.696275499131942,22.632893880208332,0.04157247900002403,0.12096834200019657,0.1625408210002206,258764,0,inf,1.0,True
92,LZW,512,384,589824,585869,1.0067506558633414,0.670539008246529,23.839070638020832,0.00563688700003695,0.0032007659992814297,0.00883765299931838,258764,0,inf,1.0,True
92,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11024884399921575,1.8770818250004595,1.9873306689996753,258764,0,32.843822826324775,0.976293791728566,False
92,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11399155100025382,1.8423443599995153,1.9563359109997691,258764,0,30.395090813620655,0.9319783867916117,False
920,JPEG,512,384,589824,67498,8.738392248659219,88.55624728732639,2.7465006510416665,0.0010950180003419518,0.00133796899990557,0.002432987000247522,258764,0,31.660057993696242,0.9533400675102744,False
920,Huffman,512,384,589824,584601,1.008934298778141,0.885518391927087,23.7874755859375,0.04032680099953723,0.11817482200058294,0.15850162300012016,258764,0,inf,1.0,True
920,LZW,512,384,589824,590847,0.99826858729925,-0.17344156901042407,24.0416259765625,0.006050486999811255,0.002601211999717634,0.00865169899952889,258764,0,inf,1.0,True
920,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11100155099939002,2.072325858000113,2.183327408999503,258764,0,32.61963100653038,0.9837747591370202,False
920,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11358995599948685,1.778365959000439,1.8919559149999259,258764,0,31.041440946459907,0.9528350645224429,False
921,JPEG,512,384,589824,51734,11.4010901921367,91.22890896267361,2.1050618489583335,0.0009650720003264723,0.0011371699993105722,0.0021022419996370445,258764,0,32.568808332669875,0.9387199754093599,False
921,Huffman,512,384,589824,566152,1.0418120928655201,4.013400607638884,23.036783854166668,0.0399049779998677,0.11438696000004711,0.1542919379999148,258764,0,inf,1.0,True
921,LZW,512,384,589824,557273,1.05841122753121,5.518764919704866,22.675496419270832,0.005629053999655298,0.002704792000258749,0.008333845999914047,258764,0,inf,1.0,True
921,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1088181959994472,1.370231213999432,1.4790494099988791,258764,0,35.67564864955561,0.9864254058153198,False
921,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11411408799995115,1.1417356359997939,1.255849723999745,258764,0,32.38467109567939,0.9282471934939416,False
922,JPEG,384,512,589824,55407,10.64529752558341,90.60618082682291,2.2545166015625,0.000987055999758013,0.0011394410003049416,0.0021264970000629546,258764,0,32.68762042569199,0.9488355412207312,False
922,Huffman,384,512,589824,577033,1.0221668431441528,2.168613009982634,23.479532877604168,0.04126229000030435,0.11479867700018076,0.1560609670004851,258764,0,inf,1.0,True
922,LZW,384,512,589824,569478,1.0357274556699294,3.449503580729163,23.172119140625,0.005680591000782442,0.002764207999462087,0.00844479900024453,258764,0,inf,1.0,True
922,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10809716299991123,1.7816390439993484,1.8897362069992596,258764,0,31.367905774136304,0.9756067485962641,False
922,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12086425500001496,1.45857700400029,1.5794412590003049,258764,0,30.451609249304262,0.9285743228518352,False
923,JPEG,512,384,589824,50082,11.77716544866419,91.50899251302084,2.037841796875,0.0009701290000521112,0.0011538070002643508,0.002123936000316462,258764,0,33.006779496933646,0.9376687656004221,False
923,Huffman,512,384,589824,578117,1.0202502261652917,1.984829372829866,23.523640950520832,0.04024152999954822,0.1167444720003914,0.15698600199993962,258764,0,inf,1.0,True
923,LZW,512,384,589824,562799,1.0480189197208951,4.581875271267366,22.900349934895832,0.006014785999468586,0.002738694000072428,0.008753479999541014,258764,0,inf,1.0,True
923,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10848630299915385,1.2482063779998498,1.3566926809990036,258764,0,37.81767045396751,0.9918390106751716,False
923,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11494482699981745,1.486874410999917,1.6018192379997345,258764,0,32.692441273115605,0.9140210013355761,False
924,JPEG,512,384,589824,51419,11.470934868433847,91.28231472439236,2.0922444661458335,0.0010039210001195897,0.001083535000361735,0.0020874560004813247,258764,0,32.73746191189059,0.9490413361705378,False
924,Huffman,512,384,589824,582411,1.012728124983903,1.256815592447913,23.6983642578125,0.03975400599938439,0.12058892400000332,0.1603429299993877,258764,0,inf,1.0,True
924,LZW,512,384,589824,542547,1.087138994409701,8.01544189453125,22.0762939453125,0.007676306000576005,0.003120934000435227,0.010797240001011232,258764,0,inf,1.0,True
924,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.12107111899968004,1.7140689950001615,1.8351401139998416,258764,0,29.655661148574517,0.9748263949978789,False
924,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.13056874399990193,1.6668337159999282,1.7974024599998302,258764,0,28.738553687871665,0.9231619626150258,False
925,JPEG,512,384,589824,42862,13.761000419952405,92.73308648003471,1.7440592447916667,0.0010162170001422055,0.001143698999840126,0.0021599159999823314,258764,0,35.8619150674418,0.9610782296336428,False
925,Huffman,512,384,589824,575263,1.025311900817539,2.468702528211808,23.407511393229168,0.04319290200055548,0.13415858400003344,0.17735148600058892,258764,0,inf,1.0,True
925,LZW,512,384,589824,568989,1.0366175796017145,3.53240966796875,23.1522216796875,0.005601477000709565,0.0027707150002242997,0.008372192000933865,258764,0,inf,1.0,True
925,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11302951200013922,1.5962875499999427,1.709317062000082,258764,0,37.90047468431134,0.9901696660930489,False
925,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.12679091400059406,1.544113316000221,1.670904230000815,258764,0,33.417670684438285,0.9184940538176631,False
926,JPEG,384,512,589824,51825,11.381070911722142,91.21348063151041,2.1087646484375,0.0011416500001359964,0.0013615539992315462,0.0025032039993675426,258764,0,33.05310220812925,0.9572322765375995,False
926,Huffman,384,512,589824,567981,1.0384572723383352,3.70330810546875,23.1112060546875,0.040757974999905855,0.11473633199966571,0.15549430699957156,258764,0,inf,1.0,True
926,LZW,384,512,589824,556079,1.0606838237013085,5.721198187934029,22.626912434895832,0.005436953999378602,0.002746392000517517,0.008183345999896119,258764,0,inf,1.0,True
926,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1096588829996108,2.171589304999543,2.2812481879991537,258764,0,32.91080622851809,0.9748722687370179,False
926,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11498361799931445,1.8071770840006138,1.9221607019999283,258764,0,31.12987079143242,0.9293100924732217,False
927,JPEG,512,384,589824,65570,8.99533323166082,88.88312445746529,2.6680501302083335,0.0010732480004662648,0.0012392250000630156,0.0023124730005292804,258764,0,31.928270203466127,0.9523305407431977,False
927,Huffman,512,384,589824,585189,1.0079205179864967,0.78582763671875,23.8114013671875,0.0418430689996967,0.11875477600005979,0.1605978449997565,258764,0,inf,1.0,True
927,LZW,512,384,589824,583747,1.0104103318732258,1.030307345920134,23.752726236979168,0.005701752999812015,0.0027346330007276265,0.008436386000539642,258764,0,inf,1.0,True
927,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10801984499994433,1.797196208999594,1.9052160539995384,258764,0,35.900813524769056,0.9903553981118511,False
927,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11306343199976254,1.9056857850000597,2.0187492169998222,258764,0,31.726472468493657,0.9513336483702162,False
928,JPEG,512,384,589824,50216,11.745738410068505,91.48627387152779,2.0432942708333335,0.0009779459996934747,0.001311005999923509,0.002288951999616984,258764,0,32.402275921251864,0.9559941370576794,False
928,Huffman,512,384,589824,566357,1.0414349959477855,3.978644476996529,23.045125325520832,0.04047106000052736,0.11224850999951741,0.15271957000004477,258764,0,inf,1.0,True
928,LZW,512,384,589824,522759,1.1282904741955662,11.370340983072913,21.2711181640625,0.005474925999806146,0.00274450400047499,0.008219430000281136,258764,0,inf,1.0,True
928,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.11007168400010414,1.9141678509995472,2.0242395349996514,258764,0,31.216538749356957,0.9678220971157153,False
928,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11856592200001614,1.635241644999951,1.753807566999967,258764,0,29.7490735701923,0.9168994013662015,False
929,JPEG,512,384,589824,52289,11.280078027883494,91.13481309678819,2.1276448567708335,0.0010003369998230482,0.0010878160001084325,0.0020881529999314807,258764,0,32.79095309374951,0.9513427249850265,False
929,Huffman,512,384,589824,572714,1.0298752955227217,2.900865342881942,23.303792317708332,0.04003744399960851,0.11546106400055578,0.1554985080001643,258764,0,inf,1.0,True
929,LZW,512,384,589824,546141,1.0799848390800177,7.4061075846354125,22.2225341796875,0.005460309000227426,0.002791318000163301,0.008251627000390727,258764,0,inf,1.0,True
929,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10863292999965779,1.2269525259998773,1.335585455999535,258764,0,36.4637403368084,0.9888636006552755,False
929,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11670924400004878,1.388082411999676,1.5047916559997248,258764,0,31.848931751785553,0.9332349253274718,False
93,JPEG,384,512,589824,56614,10.418341752923306,90.40154351128471,2.3036295572916665,0.0010448400007589953,0.001313759999902686,0.0023586000006616814,258764,0,30.30245787318254,0.8721150549483548,False
93,Huffman,384,512,589824,582271,1.0129716231788979,1.280551486545134,23.692667643229168,0.04024920000028942,0.11648698800036072,0.15673618800065015,258764,0,inf,1.0,True
93,LZW,384,512,589824,595711,0.9901176912966186,-0.998094346788192,24.239542643229168,0.005798162999781198,0.002669327000148769,0.008467489999929967,258764,0,inf,1.0,True
93,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10778815499998018,2.168197598000006,2.2759857529999863,258764,0,31.790964333351695,0.9684891876277923,False
93,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11316419599916117,1.8837441719997514,1.9969083679989126,258764,0,30.7699208411031,0.9131891422753027,False
930,JPEG,512,384,589824,61991,9.514671484570341,89.48991563585069,2.5224202473958335,0.0010086259999297909,0.0011999199996353127,0.0022085459995651036,258764,0,31.47483295327632,0.952508033740726,False
930,Huffman,512,384,589824,573887,1.0277702753329487,2.701992458767366,23.351521809895832,0.041627589000199805,0.11439883999992162,0.15602642900012142,258764,0,inf,1.0,True
930,LZW,512,384,589824,556283,1.06029484992351,5.686611599392366,22.635213216145832,0.005510998999852745,0.0027885270001206663,0.008299525999973412,258764,0,inf,1.0,True
930,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10856894100015779,1.7881296200002907,1.8966985610004485,258764,0,31.514063230300415,0.9719042906614564,False
930,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11253985799976363,1.6184950750002827,1.7310349330000463,258764,0,30.14742715127455,0.9380554571583906,False
931,JPEG,512,384,589824,45562,12.945524779421447,92.27532280815971,1.8539225260416667,0.0009665280003900989,0.0010492439996596659,0.0020157720000497648,258764,0,33.55433347024686,0.9455351277762915,False
931,Huffman,512,384,589824,579606,1.01762921708885,1.732381184895837,23.584228515625,0.039475188000324124,0.11587392300043575,0.15534911100075988,258764,0,inf,1.0,True
931,LZW,512,384,589824,551807,1.0688954652623108,6.445482042100692,22.453084309895832,0.005622525000035239,0.002808433999234694,0.008430958999269933,258764,0,inf,1.0,True
931,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.1097952609998174,0.9831495489997906,1.092944809999608,258764,0,34.333523779126864,0.9868603023410868,False
931,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11323307899965585,0.8624086930003614,0.9756417720000172,258764,0,31.37728957503605,0.9176361648420607,False
932,JPEG,512,384,589824,59671,9.884600559735885,89.88325330946181,2.4280192057291665,0.001012194999930216,0.0011226440001337323,0.0021348390000639483,258764,0,31.495831813397185,0.9494062077494192,False
932,Huffman,512,384,589824,572278,1.03065992402294,2.974785698784721,23.286051432291668,0.040523697000026004,0.1138157899995349,0.1543394869995609,258764,0,inf,1.0,True
932,LZW,512,384,589824,555359,1.0620589564587952,5.843268500434029,22.597615559895832,0.005446526999548951,0.002765815000202565,0.008212341999751516,258764,0,inf,1.0,True
932,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10762579200036271,1.842736915000387,1.9503627070007497,258764,0,30.398890329711218,0.9701468693386198,False
932,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11293465400012792,1.4834785899993221,1.59641324399945,258764,0,29.15068032425241,0.9283295394391401,False
933,JPEG,512,384,589824,46454,12.69694751797477,92.12409125434029,1.8902180989583333,0.0009286790000260225,0.0010598299995763227,0.0019885089996023453,258764,0,33.15302147835949,0.951402137376502,False
933,Huffman,512,384,589824,569335,1.0359875995679169,3.473748101128471,23.166300455729168,0.04004898600032902,0.11215470699971775,0.15220369300004677,258764,0,inf,1.0,True
933,LZW,512,384,589824,518751,1.1370079286594146,12.04986572265625,21.1080322265625,0.005368838999856962,0.002767317000689218,0.00813615600054618,258764,0,inf,1.0,True
933,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10854061200006981,1.2452460659997087,1.3537866779997785,258764,0,33.81632610722016,0.9779241949014805,False
933,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.1137950769998497,1.270791212000404,1.3845862890002536,258764,0,31.147095238398453,0.9138757409221944,False
934,JPEG,512,384,589824,55659,10.597100199428663,90.56345621744791,2.2647705078125,0.0009734549994391273,0.0010721150001700153,0.0020455699996091425,258764,0,31.708657151429943,0.9539709470980259,False
934,Huffman,512,384,589824,574701,1.0263145531328464,2.563985188802087,23.3846435546875,0.0393229480005175,0.1136178890001247,0.1529408370006422,258764,0,inf,1.0,True
934,LZW,512,384,589824,548431,1.0754753104766142,7.017856174045134,22.315714518229168,0.005518390000361251,0.0027331579995006905,0.008251547999861941,258764,0,inf,1.0,True
934,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10798120400068001,1.4281446760005565,1.5361258800012365,258764,0,30.672266171697892,0.9686670786114786,False
934,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11277823199998238,1.5947954940002091,1.7075737260001915,258764,0,29.469546397754918,0.9178246665133484,False
935,JPEG,512,384,589824,55326,10.660882767595705,90.61991373697916,2.251220703125,0.000972747000560048,0.0011459860006652889,0.002118733001225337,258764,0,32.292239451981985,0.9462522411488378,False
935,Huffman,512,384,589824,580714,1.0156875845941375,1.544528537326384,23.629313151041668,0.04015607900055329,0.11688569599937182,0.1570417749999251,258764,0,inf,1.0,True
935,LZW,512,384,589824,573951,1.027655670954489,2.691141764322913,23.3541259765625,0.0054818900007376214,0.002782225000373728,0.00826411500111135,258764,0,inf,1.0,True
935,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10867593099919759,1.2882946469999297,1.3969705779991273,258764,0,34.87319126864628,0.9896844385050468,False
935,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11326659899987135,1.3464201050001066,1.459686703999978,258764,0,31.227327922882665,0.9307660380316385,False
936,JPEG,384,512,589824,50908,11.586076844503811,91.36895073784721,2.0714518229166665,0.0009557869998388924,0.0010208550002062111,0.0019766420000451035,258764,0,32.50336119648023,0.9528860192848749,False
936,Huffman,384,512,589824,573330,1.0287687719114647,2.796427408854163,23.328857421875,0.04211764800038509,0.11414461000003939,0.15626225800042448,258764,0,inf,1.0,True
936,LZW,384,512,589824,545431,1.0813906800310213,7.526482476128471,22.193644205729168,0.005529623999791511,0.002748266999333282,0.008277890999124793,258764,0,inf,1.0,True
936,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10714074800034723,1.4982906640007059,1.605431412001053,258764,0,33.241051146602835,0.9770334629774302,False
936,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11239595299957728,1.3661604710005122,1.4785564240000895,258764,0,31.192529274171555,0.926251807786258,False
937,JPEG,512,384,589824,42982,13.722581545763342,92.71274142795139,1.7489420572916667,0.0009343009996882756,0.001046846999997797,0.0019811479996860726,258764,0,34.45133870608863,0.956718843286049,False
937,Huffman,512,384,589824,573105,1.0291726646949513,2.834574381510413,23.3197021484375,0.0403578479999851,0.11349927599985676,0.15385712399984186,258764,0,inf,1.0,True
937,LZW,512,384,589824,479669,1.2296479447285524,18.67591010199653,19.517781575520832,0.005131387999426806,0.0026617280000209576,0.007793115999447764,258764,0,inf,1.0,True
937,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10892599199996766,1.3829631660000814,1.491889158000049,258764,0,30.314688768928843,0.9733378466378143,False
937,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11312874500072212,1.2076741099999708,1.320802855000693,258764,0,28.937739210066027,0.9225082086263546,False
938,JPEG,384,512,589824,43856,13.44910616563298,92.56456163194444,1.7845052083333333,0.0009257319998141611,0.0009768589998202515,0.0019025909996344126,258764,0,33.72165073551068,0.9502048380614351,False
938,Huffman,384,512,589824,580471,1.016112777382505,1.585727267795134,23.619425455729168,0.041159392999361444,0.11596411099981196,0.1571235039991734,258764,0,inf,1.0,True
938,LZW,384,512,589824,524961,1.123557750004286,10.99700927734375,21.3607177734375,0.005381622000641073,0.002864464000595035,0.008246086001236108,258764,0,inf,1.0,True
938,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10702884700003779,1.327215692000209,1.4342445390002467,258764,0,35.48801965147454,0.9860910139488727,False
938,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.1131801750007071,1.1352453219997187,1.2484254970004258,258764,0,32.82185667042596,0.9200852286031375,False
939,JPEG,512,384,589824,40968,14.397188049209138,93.05419921875,1.6669921875,0.0009451350006202119,0.0010250499999528984,0.0019701850005731103,258764,0,34.66902272505056,0.9599041599472088,False
939,Huffman,512,384,589824,576294,1.0234775999750128,2.293904622395837,23.449462890625,0.03877096399992297,0.1133088710002994,0.15207983500022237,258764,0,inf,1.0,True
939,LZW,512,384,589824,466401,1.264628506371127,20.925394694010414,18.9779052734375,0.005264895999971486,0.0026577720000204863,0.007922667999991972,258764,0,inf,1.0,True
939,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10816161099955934,1.0440855249999004,1.1522471359994597,258764,0,33.271230032720574,0.9826090001688387,False
939,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11327995900046517,0.8331855380001798,0.946465497000645,258764,0,31.003690816681054,0.9328484303157042,False
94,JPEG,512,384,589824,70898,8.31933199808175,87.97980414496529,2.8848470052083335,0.001067834999957995,0.0013026370006627985,0.0023704720006207936,258764,0,29.67251189772151,0.9111692515587947,False
94,Huffman,512,384,589824,589968,0.9997559189650964,-0.0244140625,24.005859375,0.03977360800035967,0.11912327299978642,0.1588968810001461,258764,0,inf,1.0,True
94,LZW,512,384,589824,616795,0.9562723433231463,-4.572719997829866,25.097452799479168,0.005911731000196596,0.0025898900003085146,0.00850162100050511,258764,0,inf,1.0,True
94,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10735441799988621,1.928494136000154,2.03584855400004,258764,0,34.31475524710151,0.9868784434975358,False
94,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11273851300029492,1.7176314150001417,1.8303699280004366,258764,0,31.293493785065625,0.9503737267418616,False
940,JPEG,384,512,589824,33456,17.629842180774748,94.32779947916666,1.361328125,0.0008832170005916851,0.0009099709996007732,0.0017931880001924583,258764,0,34.986787639184584,0.9434966290326668,False
940,Huffman,384,512,589824,557876,1.05726720633259,5.416531032986116,22.700032552083332,0.04120271800002229,0.10977658299998438,0.15097930100000667,258764,0,inf,1.0,True
940,LZW,384,512,589824,477433,1.2354068528987314,19.055006239149307,19.426798502604168,0.005503607000719057,0.002694537000024866,0.008198144000743923,258764,0,inf,1.0,True
940,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10793875400031538,0.8735359749998679,0.9814747290001833,258764,0,40.734862575354185,0.9908664640459047,False
940,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11313064500063774,0.7388260239995361,0.8519566690001739,258764,0,33.99499996228082,0.9093466581576136,False
941,JPEG,384,512,589824,48013,12.284672901089289,91.85977511935764,1.9536539713541667,0.0009745730003487552,0.001017192000290379,0.001991765000639134,258764,0,33.36592894868385,0.933308509491167,False
941,Huffman,384,512,589824,568281,1.0379090625940335,3.652445475260413,23.1234130859375,0.04025477199957095,0.11389417000009416,0.1541489419996651,258764,0,inf,1.0,True
941,LZW,384,512,589824,595471,0.990516750605823,-0.9574042426215179,24.229777018229168,0.00557896600003005,0.0028883459999633487,0.008467311999993399,258764,0,inf,1.0,True
941,Slepian-Wolf,384,512,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10722337500010326,0.7442787429999953,0.8515021180000986,258764,0,41.43407308151657,0.9956671843790011,False
941,Wyner-Ziv,384,512,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11260332199981349,0.7568351319996509,0.8694384539994644,258764,0,33.60336454264912,0.9077328358368252,False
942,JPEG,512,384,589824,57594,10.241066777789353,90.23539225260416,2.343505859375,0.000971616999777325,0.0011771720000979258,0.0021487889998752507,258764,0,31.314666480408096,0.9252972525032614,False
942,Huffman,512,384,589824,535745,1.1009416793437177,9.168667263454866,21.799519856770832,0.03897167699960846,0.11202346400023089,0.15099514099983935,258764,0,inf,1.0,True
942,LZW,512,384,589824,599811,0.9833497551728795,-1.693216959635424,24.4063720703125,0.005981276000056823,0.0026913379997495213,0.008672613999806345,258764,0,inf,1.0,True
942,Slepian-Wolf,512,384,589824,571411,1.032223740880032,3.121778700086808,23.250773111979168,0.10819895599979645,0.8396547439997448,0.9478536999995413,258764,0,38.78234389580253,0.9956967481997964,False
942,Wyner-Ziv,512,384,589824,276504,2.133148164221856,53.12093098958333,11.2509765625,0.11380097400069644,0.7523069409999152,0.8661079150006117,258764,0,32.94093207972618,0.9149752445076351,False
