algorithm,psnr,ssim,edge_preservation,iou,dice_coefficient,precision,recall,compression_ratio,execution_time,cpu_usage,memory_usage_mb,performance_score
Split and Merge,12.919353357046173,0.5866733810490269,0.3739341636091158,0.7462799444035647,0.8547082577398022,0.8261341780744428,0.8853297769156159,0.0,0.019346952438354492,103.3,0.0,66.60217682520549
MobileNet-Seg,5.510771048059327,0.34222389237577433,0.5420687320128661,0.027210557504124024,0.05297951292525492,0.07419861996680933,0.041197866149369544,0.0,0.2680697441101074,100.7,0.0,65.77310085296631
K-Means,22.426715454847027,0.6812542185957472,0.3701889433170049,0.01845180850543611,0.036235015444695186,0.03675682696366529,0.0357278121449312,0.0,0.29683780670166016,101.1,0.0,65.67720731099446
Otsu,15.735313818539156,0.630300124763434,0.4920089362433408,0.11463387295639782,0.2056888378106594,0.18876232663608078,0.2259500063123343,0.0,0.0016255378723144531,0.0,0.0,99.99458154042561
Adaptive Thresholding,10.387853374161562,0.4764669455808253,0.3672940380930914,0.29846256031569285,0.4597168519716551,0.439237558577466,0.48219921727054665,0.0,0.0017063617706298828,0.0,0.0,99.99431212743123
Region Growing,5.5172353664523,0.0007917805272366763,0.0,3.156167150612296e-05,6.312135079690706e-05,1.0,3.156167150612296e-05,0.0,0.00193023681640625,517.0,0.0,66.66023254394531
Split and Merge,15.735313818539156,0.630300124763434,0.4920089362433408,0.11463387295639782,0.2056888378106594,0.18876232663608078,0.2259500063123343,0.0,0.01985907554626465,100.6,0.0,66.60046974817912
MobileNet-Seg,5.5172293776020185,0.0007919464525241931,0.0,0.0,0.0,0.0,0.0,0.0,0.3261845111846924,101.2,0.0,65.5793849627177
K-Means,25.6062904835209,0.6911769126333875,0.20322108345534406,0.3806412129348127,0.5513977264602845,0.6911000394279365,0.4586782757636312,0.0,0.5345656871795654,95.4,0.0,66.41811437606812
Otsu,12.312197041430135,0.2573713596001866,0.11752136752136752,0.15259574617806942,0.26478623868614254,0.3694050508922107,0.20634694071748025,0.0,0.003278493881225586,0.0,0.0,99.98907168706258
Adaptive Thresholding,14.071350886062277,0.2748521543493982,0.07330942174787858,0.4437362561847169,0.614705427371277,0.6149615485345588,0.6144495194595109,0.0,0.0020685195922851562,0.0,0.0,99.99310493469238
Region Growing,8.7440680571335,0.038325132226533436,0.02030456852791878,0.0913740603292416,0.16744774069795323,1.0,0.0913740603292416,0.0,0.015668869018554688,63.8,0.0,78.68110376993815
Split and Merge,12.312197041430135,0.2573713596001866,0.11752136752136752,0.15259574617806942,0.26478623868614254,0.3694050508922107,0.20634694071748025,0.0,0.015219926834106445,131.3,0.0,66.61593357721965
MobileNet-Seg,11.023001175241664,0.5910019635188921,0.3826259946949602,0.8824654275786479,0.9375634895071976,0.9781574729876441,0.9002045865448663,0.0,0.4313647747039795,99.7,0.0,65.32878408432008
K-Means,21.71657870919157,0.787765732152793,0.3587358956276446,0.4667756663376111,0.6364649715018823,0.9886957658128593,0.46928015383183946,0.0,0.506483793258667,94.8,0.0,66.71172068913778
Otsu,18.943837861924905,0.740071060158492,0.5645303248519763,0.719691510403091,0.8370007132667617,0.9845827914586567,0.7278944266972677,0.0,0.002099275588989258,474.1,0.0,66.65966908137004
Adaptive Thresholding,11.497242118277121,0.5530523363072448,0.44956994909601544,0.5150577843435975,0.679918336668258,0.9853681514411046,0.5190273857891635,0.0,0.002512693405151367,0.0,0.0,99.99162435531616
Region Growing,6.292020160777168,0.012612525472402325,0.012153318790900591,0.0443817262661663,0.0849913880144919,1.0,0.0443817262661663,0.0,0.014388561248779297,69.5,0.0,76.78537146250407
Split and Merge,18.943837861924905,0.740071060158492,0.5645303248519763,0.719691510403091,0.8370007132667617,0.9845827914586567,0.7278944266972677,0.0,0.05484628677368164,91.1,0.0,69.45051237742106
MobileNet-Seg,7.332428085332846,0.12548689285763062,0.1373425854536109,0.16215922835964394,0.27906542305485504,1.0,0.16215922835964394,0.0,0.42242884635925293,97.1,0.0,66.22523717880249
K-Means,24.499716213291478,0.7119253261549421,0.35569466504718306,0.8323484408800718,0.9085045423787379,0.9149460619417701,0.9021530895262059,0.0,0.4933352470397949,95.3,0.0,66.58888250986735
Otsu,15.516461886872827,0.6135883863677598,0.3510577472841624,0.7481734841081483,0.8559487841560965,0.8006723107569721,0.9194235553140995,0.0,0.0014984607696533203,0.0,0.0,99.99500513076782
Adaptive Thresholding,11.807205420977912,0.3618392970595527,0.23928127381382103,0.45005699909587643,0.6207438733463457,0.5901090121897792,0.6547336516741487,0.0,0.0014200210571289062,0.0,0.0,99.99526659647624
Region Growing,6.563742993007552,0.0026015443941474425,0.015413578068008001,0.0,0.0,0.0,0.0,0.0,0.002599954605102539,382.9,0.0,66.65800015131633
Split and Merge,15.516461886872827,0.6135883863677598,0.3510577472841624,0.7481734841081483,0.8559487841560965,0.8006723107569721,0.9194235553140995,0.0,0.01594257354736328,125.3,0.0,66.61352475484212
MobileNet-Seg,6.5462209404150045,0.0004510217129618927,0.0,0.0,0.0,0.0,0.0,0.0,0.2791614532470703,103.9,0.0,65.73612848917644
K-Means,24.44392713040155,0.7954839903710892,0.2619127404329469,0.2701380199092318,0.425367976825915,0.4385555319729541,0.4129503797179238,0.0,0.39826416969299316,97.9,0.0,66.03911943435669
Otsu,11.270576827555843,0.35294924595363447,0.2810242690617237,0.30638475871772447,0.4690574605577225,0.4784157710349742,0.4600582424484669,0.0,0.001766204833984375,0.0,0.0,99.99411265055339
Adaptive Thresholding,10.830483056686411,0.360767590005302,0.2765726681127983,0.35430091634643807,0.5232233280949886,0.5335331473677963,0.5133044024438989,0.0,0.0017023086547851562,0.0,0.0,99.99432563781738
Region Growing,8.174060259120088,0.07552259302665008,0.11335542580611226,0.13143185383204825,0.23232836054049832,0.3675398492524404,0.1698452578084851,0.0,0.037633419036865234,106.2,0.0,66.54122193654378
Split and Merge,11.270576827555843,0.35294924595363447,0.2810242690617237,0.30638475871772447,0.4690574605577225,0.4784157710349742,0.4600582424484669,0.0,0.014158487319946289,70.6,0.0,76.41947170893351
MobileNet-Seg,9.56097224807661,0.5282361905191343,0.4763819095477387,0.07016655930799669,0.13113203491121717,0.13165088774423758,0.1306172557528693,0.0,0.26986098289489746,100.0,0.0,65.76713005701701
K-Means,21.403930889809402,0.5008437171931863,0.22225204670514026,0.8386992061852628,0.9122745072863838,0.8908008149192916,0.9348090648949117,0.0,0.39755678176879883,98.1,0.0,65.97481072743734
Otsu,15.54496634139272,0.680766261826637,0.4133352857909894,0.49433085841776087,0.6616083120188954,0.5268173845254336,0.8890898924448245,0.0,0.0012645721435546875,790.0,0.0,66.66245142618816
Adaptive Thresholding,9.956998479793866,0.39126018537389395,0.3125736949297888,0.3269477139883097,0.49278160780823366,0.4551357075182522,0.5372167220340098,0.0,0.0018274784088134766,544.4,0.0,66.66057507197063
Region Growing,8.11757181811337,0.13073584414608944,0.09899096169480177,0.35898596650067904,0.5283144570286475,0.5656842500469307,0.49557609446436207,0.0,0.05449199676513672,91.7,0.0,69.25169334411622
Split and Merge,15.54496634139272,0.680766261826637,0.4133352857909894,0.49433085841776087,0.6616083120188954,0.5268173845254336,0.8890898924448245,0.0,0.023598909378051758,84.7,0.0,71.6880036354065
MobileNet-Seg,6.568059108829701,0.25974289578755455,0.2927026629395321,0.007393600497048773,0.014678672751942765,0.019573441526399473,0.011742262276749005,0.0,0.28214383125305176,102.8,0.0,65.7261872291565
K-Means,21.590681733702446,0.8122533372968285,0.4177570434085359,0.3955604577416242,0.5668840150167951,0.6378390395731436,0.5101351351351351,0.0,0.2854428291320801,101.6,0.0,65.71519056955974
Otsu,16.02889405070676,0.6851241951433457,0.5472448057813911,0.5805231575388776,0.7345962060345174,0.6691590150758664,0.8142188240872451,0.0,0.0014832019805908203,0.0,0.0,99.99505599339803
Adaptive Thresholding,11.235986383519004,0.5781570088235739,0.4908876933422999,0.3493813320046504,0.5178392848900718,0.5384763062745976,0.4987256993835941,0.0,0.0016036033630371094,0.0,0.0,99.99465465545654
Region Growing,6.108466213671092,0.00028165609072811694,0.0007577551503670377,0.0,0.0,0.0,0.0,0.0,0.001827239990234375,0.0,0.0,99.99390920003255
Split and Merge,16.02889405070676,0.6851241951433457,0.5472448057813911,0.5805231575388776,0.7345962060345174,0.6691590150758664,0.8142188240872451,0.0,0.03571820259094238,112.1,0.0,66.54760599136353
MobileNet-Seg,6.108285943524416,0.00039444405745354223,0.0,0.0,0.0,0.0,0.0,0.0,0.2700071334838867,100.0,0.0,65.76664288838704
K-Means,25.607840175342453,0.8087015469284292,0.3150414228167515,0.4330666006283954,0.604391450388275,0.9896367559155378,0.43503949250575286,0.0,0.36768531799316406,97.9,0.0,66.14104894002278
Otsu,10.893259609761337,0.34822572419861225,0.3291397314768772,0.4841392530299283,0.652417557236006,0.9882612811612496,0.4869394862864606,0.0,0.0016477108001708984,0.0,0.0,99.99450763066609
Adaptive Thresholding,10.73518048482753,0.30972361675128735,0.25057736720554274,0.5483352397440258,0.7082900726779011,0.9894566551377887,0.551557932707258,0.0,0.0017108917236328125,0.0,0.0,99.99429702758789
Region Growing,7.0917309629470635,0.042564205752545235,0.07370103916866506,0.12388184867685427,0.22045350909919995,0.9905625232832485,0.12402823558679023,0.0,0.019261837005615234,103.8,0.0,66.60246054331462
Split and Merge,10.893259609761337,0.34822572419861225,0.3291397314768772,0.4841392530299283,0.652417557236006,0.9882612811612496,0.4869394862864606,0.0,0.027113914489746094,110.5,0.0,66.57628695170085
MobileNet-Seg,7.829528018086664,0.2732670594540402,0.2915446201913689,0.2713419327032602,0.4268590938809114,0.9644381223328592,0.2740842092169911,0.0,0.2674124240875244,101.0,0.0,65.77529191970825
K-Means,24.808310167664175,0.623829536836023,0.17259434894289666,0.5220417633410673,0.6859756097560976,0.9429843709071859,0.5390566508609933,0.0,0.2578418254852295,97.0,0.0,66.80719391504924
Otsu,14.439547006581206,0.5265313054888804,0.2830690388706246,0.30159782745989644,0.4634270603362527,0.45085913897280966,0.47671574744197653,0.0,0.0013568401336669922,0.0,0.0,99.99547719955444
Adaptive Thresholding,12.17225815281804,0.37590597898114525,0.23031451307313378,0.3733896127729859,0.5437489978085414,0.5852269458666514,0.5077614175193411,0.0,0.0016665458679199219,0.0,0.0,99.99444484710693
Region Growing,7.676069051869986,0.00019979757392571458,0.0005759041695461875,0.0,0.0,0.0,0.0,0.0,0.0020592212677001953,0.0,0.0,99.99313592910767
Split and Merge,14.439547006581206,0.5265313054888804,0.2830690388706246,0.30159782745989644,0.4634270603362527,0.45085913897280966,0.47671574744197653,0.0,0.007583141326904297,0.0,0.0,99.97472286224365
MobileNet-Seg,10.69782885294665,0.5142367153960619,0.3072244157507203,0.13007931292693736,0.23021271416787245,0.25124708521503,0.21242825056151735,0.0,0.2888638973236084,100.4,0.0,65.70378700892131
K-Means,25.92372282707369,0.7762112518504617,0.2426766752105456,0.4290431079705002,0.6004620932391872,0.9895381111664651,0.4309981401115933,0.0,0.33129453659057617,99.6,0.0,65.69568487803141
Otsu,14.191990338038636,0.5176262801256843,0.255596196049744,0.6807575453802378,0.8100603769429814,0.9927803517610544,0.68414445133292,0.0,0.0013308525085449219,749.0,0.0,66.66223049163818
Adaptive Thresholding,10.999604550351263,0.3412832993849482,0.21130986289924425,0.5273740085794525,0.6905630259741572,0.991701244813278,0.5297117172969622,0.0,0.0015633106231689453,640.3,0.0,66.6614556312561
Region Growing,6.711277406532129,0.0002799408041623231,0.0008781834148789362,0.00030998140111593303,0.0006197706848466068,1.0,0.00030998140111593303,0.0,0.0024662017822265625,0.0,0.0,99.99177932739258
Split and Merge,14.191990338038636,0.5176262801256843,0.255596196049744,0.6807575453802378,0.8100603769429814,0.9927803517610544,0.68414445133292,0.0,0.0059642791748046875,0.0,0.0,99.98011906941731
MobileNet-Seg,9.503234974166649,0.4770739775254371,0.41625324828726673,0.46663808678078206,0.6363370636378821,0.9746098746482477,0.47238065716057037,0.0,0.2687036991119385,100.5,0.0,65.77098766962688
K-Means,26.00811819377428,0.5894756550961086,0.20274057925879788,0.9090036237494967,0.9523330521124018,0.9509136858475894,0.953756661900429,0.0,0.31097984313964844,99.7,0.0,65.73006718953451
Otsu,12.248340948724488,0.4028424146075446,0.1230110159118727,0.022261552950345858,0.04355353654081357,0.04259748329967376,0.04455349018588327,0.0,0.0015256404876708984,654.2,0.0,66.66158119837444
Adaptive Thresholding,10.98803871302528,0.24364663551361013,0.064331105059008,0.32922865119125017,0.4953679728407849,0.44440429485855876,0.5595346418822306,0.0,0.0014781951904296875,0.0,0.0,99.99507268269856
Region Growing,6.434445339404781,0.00035778783334846384,0.0013844023996308261,9.749122578967892e-05,0.00019496344435418359,1.0,9.749122578967892e-05,0.0,0.0024230480194091797,410.6,0.0,66.6585898399353
Split and Merge,12.248340948724488,0.4028424146075446,0.1230110159118727,0.022261552950345858,0.04355353654081357,0.04259748329967376,0.04455349018588327,0.0,0.012313604354858398,81.0,0.0,72.95895465215047
MobileNet-Seg,7.843388598880217,0.4861231912107788,0.5883987495658215,0.8595428737807541,0.924466852472364,0.8920348099353357,0.9593461588457038,0.0,0.26246070861816406,102.9,0.0,65.79179763793945
K-Means,23.572992862881904,0.6045962343239041,0.13061435209086217,0.6488847953798665,0.7870589833783722,0.9295036371416345,0.68247152768687,0.0,0.27780699729919434,100.8,0.0,65.74064334233601
Otsu,13.736643997412552,0.27964262559515063,0.10897628339837886,0.25971243062549554,0.4123360606936908,0.5885780885780886,0.3173190208142427,0.0,0.0017046928405761719,585.8,0.0,66.66098435719807
Adaptive Thresholding,15.95467458039485,0.4183572204858212,0.05417082087072117,0.42769291807181115,0.5991385299430319,0.5788343258810895,0.620918968451368,0.0,0.0012650489807128906,0.0,0.0,99.99578317006429
Region Growing,11.13053750770851,0.15943812415773198,0.056584362139917695,0.47380547192040845,0.6429688055141051,1.0,0.47380547192040845,0.0,0.03464460372924805,115.4,0.0,66.55118465423584
Split and Merge,13.736643997412552,0.27964262559515063,0.10897628339837886,0.25971243062549554,0.4123360606936908,0.5885780885780886,0.3173190208142427,0.0,0.013165712356567383,75.9,0.0,74.65611429214478
MobileNet-Seg,12.11916430366774,0.23342028651850485,0.0,0.0,0.0,0.0,0.0,0.0,0.27161598205566406,99.4,0.0,65.96128005981446
K-Means,25.266451152424672,0.7436817186006696,0.17798121507549639,0.41226499552372425,0.5838351822503962,0.9871017813585631,0.414497881651846,0.0,0.29433703422546387,98.5,0.0,66.18554321924846
Otsu,14.342998457873904,0.4726176154969448,0.2523580485976638,0.6211307279080148,0.7662932016710976,0.9870361764058411,0.6262395828483636,0.0,0.001398324966430664,714.7,0.0,66.66200558344524
Adaptive Thresholding,11.733166459217516,0.3062225963468343,0.15375568449114002,0.554412059681227,0.7133398846569985,0.9896986723957473,0.557629933112963,0.0,0.0016040802001953125,0.0,0.0,99.99465306599934
Region Growing,7.402634333104219,0.001559859098329242,0.006479859894921191,0.002638235796204044,0.0052625876453015925,1.0,0.002638235796204044,0.0,0.002276897430419922,436.7,0.0,66.65907700856526
Split and Merge,14.342998457873904,0.4726176154969448,0.2523580485976638,0.6211307279080148,0.7662932016710976,0.9870361764058411,0.6262395828483636,0.0,0.003543853759765625,284.5,0.0,66.65485382080078
MobileNet-Seg,7.522013233829522,0.02037662733106921,0.029656607700312174,0.025823672734608998,0.050347195957701096,1.0,0.025823672734608998,0.0,0.2620410919189453,99.2,0.0,66.05986302693685
K-Means,22.01688541335523,0.8118779273901033,0.3817328493381733,0.44822297276361045,0.618997186473678,0.9898723782803572,0.45028793774319065,0.0,0.3858377933502197,98.5,0.0,65.8805406888326
Otsu,13.322902586718776,0.6066379221673642,0.479038002810182,0.5817394386819352,0.7355692403632537,0.983506175412997,0.5874708171206225,0.0,0.0015134811401367188,0.0,0.0,99.99495506286621
Adaptive Thresholding,11.010906498658226,0.5509313759190527,0.4765122265122265,0.495584784488082,0.6627304444765582,0.9838788770381267,0.4996420233463035,0.0,0.0015783309936523438,633.7,0.0,66.66140556335449
Region Growing,6.026971579244934,6.240716992150867e-05,0.00013593112822836428,3.11284046692607e-05,6.225487144369047e-05,1.0,3.11284046692607e-05,0.0,0.001939535140991211,0.0,0.0,99.99353488286336
Split and Merge,13.322902586718776,0.6066379221673642,0.479038002810182,0.5817394386819352,0.7355692403632537,0.983506175412997,0.5874708171206225,0.0,0.030291080474853516,99.0,0.0,66.89902973175049
MobileNet-Seg,6.026855731664677,5.428002502608681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.26685380935668945,97.4,0.0,66.6438206354777
K-Means,22.240392808900285,0.8110552675340624,0.35868849761395427,0.40609327983951854,0.5776192599197504,0.7153005263351614,0.4843847361730764,0.0,0.30835986137390137,100.5,0.0,65.63880046208699
Otsu,17.619135875812567,0.7143138801484449,0.5635712940290073,0.6208355878488058,0.7660685543964233,0.7342642958358093,0.800752723012886,0.0,0.001455545425415039,686.1,0.0,66.66181484858195
Adaptive Thresholding,11.5078326845658,0.5701126766656013,0.4764001651300399,0.39830263284791206,0.5696944616870129,0.6378575400012355,0.5146930535131228,0.0,0.0017635822296142578,0.0,0.0,99.99412139256795
Region Growing,6.352855913123242,0.0005879371597915287,0.0003935458480913026,0.0,0.0,0.0,0.0,0.0,0.0021233558654785156,0.0,0.0,99.99292214711507
Split and Merge,17.619135875812567,0.7143138801484449,0.5635712940290073,0.6208355878488058,0.7660685543964233,0.7342642958358093,0.800752723012886,0.0,0.03941154479980469,101.5,0.0,66.53529485066731
